noise_rate,rho,lambda,seed,train_acc,test_acc,cos_mean,cos_std,cos_final
0.5,-0.7,0.25,2,0.10239999741315842,0.09950000047683716,,,
0.5,-0.7,0.25,3,0.10239999741315842,0.09950000047683716,,,
0.5,-0.7,0.25,4,0.10239999741315842,0.09950000047683716,,,
0.5,-0.7,0.25,5,0.10239999741315842,0.09950000047683716,,,
0.5,-0.7,0.25,6,0.10239999741315842,0.09950000047683716,,,
0.5,-0.7,0.25,7,0.10239999741315842,0.09950000047683716,,,
0.5,-0.7,0.25,8,0.10239999741315842,0.09950000047683716,,,
0.5,-0.7,0.25,9,0.10239999741315842,0.09950000047683716,,,
0.5,-0.7,0.5,0,0.7952499985694885,0.7865999937057495,-0.7000000041723251,4.976541676196261e-08,-0.6999999284744263
0.5,-0.7,0.5,1,0.7949000000953674,0.7888999581336975,-0.7000000047683715,4.9925784090452025e-08,-0.699999988079071
0.5,-0.7,0.5,2,0.7936999797821045,0.7851999998092651,-0.7000000095367431,5.299117748950211e-08,-0.6999999284744263
0.5,-0.7,0.5,3,0.7912999987602234,0.7825999855995178,-0.7000000047683715,5.336530038261269e-08,-0.7000000476837158
0.5,-0.7,0.5,4,0.795799970626831,0.7834999561309814,-0.7000000101327896,4.8901243104859996e-08,-0.7000000476837158
0.5,-0.7,0.5,5,0.783050000667572,0.7820999622344971,-0.7000000029802322,4.9421560620597e-08,-0.699999988079071
0.5,-0.7,0.5,6,0.7925999760627747,0.7831999659538269,-0.7000000041723251,4.757555974199147e-08,-0.7000000476837158
0.5,-0.7,0.5,7,0.7906999588012695,0.784500002861023,-0.7000000059604645,5.3644180297851564e-08,-0.699999988079071
0.5,-0.7,0.5,8,0.7930999994277954,0.7839999794960022,-0.6999999982118607,5.267850277400708e-08,-0.7000000476837158
0.5,-0.7,0.5,9,0.790149986743927,0.786799967288971,-0.700000006556511,5.377316861758966e-08,-0.7000000476837158
0.5,-0.7,0.75,0,0.8004499673843384,0.7943999767303467,-0.6999999970197678,5.153303285178716e-08,-0.7000000476837158
0.5,-0.7,0.75,1,0.7994499802589417,0.7943999767303467,-0.6999999910593033,4.721575831697839e-08,-0.6999999284744263
0.5,-0.7,0.75,2,0.8010500073432922,0.7919999957084656,-0.6999999946355819,4.979396425707506e-08,-0.7000000476837158
0.5,-0.7,0.75,3,0.8003999590873718,0.7901999950408936,-0.7000000011920929,4.8113908936048904e-08,-0.7000000476837158
0.5,-0.7,0.75,4,0.8015999794006348,0.7881999611854553,-0.6999999970197678,5.153303285178716e-08,-0.699999988079071
0.5,-0.7,0.75,5,0.7978999614715576,0.7929999828338623,-0.7000000107288361,4.899197241791372e-08,-0.699999988079071
0.5,-0.7,0.75,6,0.8007999658584595,0.7900999784469604,-0.7000000023841858,5.272232148050303e-08,-0.7000000476837158
0.5,-0.7,0.75,7,0.7985000014305115,0.7884999513626099,-0.7000000071525574,5.7096147607937094e-08,-0.6999999284744263
0.5,-0.7,0.75,8,0.8013499975204468,0.7911999821662903,-0.7000000059604645,5.495276723678641e-08,-0.699999988079071
0.5,-0.7,0.75,9,0.7994999885559082,0.7935000061988831,-0.7000000059604645,4.805480091749758e-08,-0.699999988079071
0.5,-0.7,1.0,0,0.8016499876976013,0.7942000031471252,-0.7000000023841858,5.20441054175927e-08,-0.7000000476837158
0.5,-0.7,1.0,1,0.8004499673843384,0.7947999835014343,-0.6999999994039535,5.442984417350227e-08,-0.699999988079071
0.5,-0.7,1.0,2,0.8006500005722046,0.7918999791145325,-0.7000000107288361,5.042144294394636e-08,-0.699999988079071
0.5,-0.7,1.0,3,0.8014000058174133,0.7924000024795532,-0.7000000149011611,5.153303285178716e-08,-0.7000000476837158
0.5,-0.7,1.0,4,0.802299976348877,0.7892999649047852,-0.7000000041723251,5.387877454942614e-08,-0.6999998688697815
0.5,-0.7,1.0,5,0.7982999682426453,0.7944999933242798,-0.6999999958276749,4.962243293891006e-08,-0.699999988079071
0.5,-0.7,1.0,6,0.8013499975204468,0.7911999821662903,-0.6999999976158142,4.7474641208028494e-08,-0.7000000476837158
0.5,-0.7,1.0,7,0.7992500066757202,0.7895999550819397,-0.7000000017881394,5.117328651399917e-08,-0.6999999284744263
0.5,-0.7,1.0,8,0.8019499778747559,0.7912999987602234,-0.700000006556511,5.5078691073116014e-08,-0.699999988079071
0.5,-0.7,1.0,9,0.8003000020980835,0.7947999835014343,-0.7000000023841858,4.0531158447265615e-08,-0.6999999284744263
0.5,-0.4,0.0,0,0.10239999741315842,0.09950000047683716,,,
0.5,-0.4,0.0,1,0.10239999741315842,0.09950000047683716,,,
0.5,-0.4,0.0,2,0.10239999741315842,0.09950000047683716,,,
0.5,-0.4,0.0,3,0.10239999741315842,0.09950000047683716,,,
0.5,-0.4,0.0,4,0.10239999741315842,0.09950000047683716,,,
0.5,-0.4,0.0,5,0.10239999741315842,0.09950000047683716,,,
0.5,-0.4,0.0,6,0.10239999741315842,0.09950000047683716,,,
0.5,-0.4,0.0,7,0.10239999741315842,0.09950000047683716,,,
0.5,-0.4,0.0,8,0.10239999741315842,0.09950000047683716,,,
0.5,-0.4,0.0,9,0.10239999741315842,0.09950000047683716,,,
0.5,-0.4,0.25,0,0.007599999662488699,0.007699999958276749,-0.40000003039836884,3.459637608750212e-08,-0.40000003576278687
0.5,-0.4,0.25,1,0.0031500000040978193,0.00419999985024333,-0.4000000190734863,3.682004263754011e-08,-0.40000003576278687
0.5,-0.4,0.25,2,0.002300000051036477,0.002099999925121665,-0.4000000274181366,3.0415894561226546e-08,-0.40000003576278687
0.5,-0.4,0.25,3,0.002050000010058284,0.002300000051036477,-0.40000002831220627,3.8019868201533176e-08,-0.40000009536743164
0.5,-0.4,0.25,4,0.003499999875202775,0.004799999762326479,-0.4000000292062759,3.2804221882383855e-08,-0.4000000059604645
0.5,-0.4,0.25,5,0.0037999998312443495,0.004900000058114529,-0.40000002533197404,3.485088218309432e-08,-0.3999999761581421
0.5,-0.4,0.25,6,0.0023999998811632395,0.0011999999405816197,-0.40000003069639206,3.476923420286735e-08,-0.40000009536743164
0.5,-0.4,0.25,7,0.0024500000290572643,0.0023999998811632395,-0.4000000298023224,3.0971481935421415e-08,-0.40000003576278687
0.5,-0.4,0.25,8,0.003499999875202775,0.002699999837204814,-0.40000003069639206,3.346762323625369e-08,-0.40000003576278687
0.5,-0.4,0.25,9,0.004100000020116568,0.00419999985024333,-0.4000000241398811,3.0067870117664755e-08,-0.40000003576278687
0.5,-0.4,0.5,0,0.7979999780654907,0.7901999950408936,-0.4000000292062759,3.0561551435695343e-08,-0.40000003576278687
0.5,-0.4,0.5,1,0.7972999811172485,0.7913999557495117,-0.40000002294778825,3.161154124690239e-08,-0.40000003576278687
0.5,-0.4,0.5,2,0.7975999712944031,0.7864999771118164,-0.40000002771615983,3.471810670781227e-08,-0.4000000059604645
0.5,-0.4,0.5,3,0.7952499985694885,0.7875999808311462,-0.4000000301003456,3.0883892321337426e-08,-0.3999999761581421
0.5,-0.4,0.5,4,0.7983999848365784,0.7856999635696411,-0.40000002026557924,2.7144664613570455e-08,-0.40000006556510925
0.5,-0.4,0.5,5,0.7898499965667725,0.7884999513626099,-0.4000000241398811,3.261823000959402e-08,-0.40000006556510925
0.5,-0.4,0.5,6,0.7964499592781067,0.7888999581336975,-0.4000000241398811,3.421301418061254e-08,-0.40000006556510925
0.5,-0.4,0.5,7,0.7943499684333801,0.786899983882904,-0.4000000292062759,2.9676888667356023e-08,-0.40000003576278687
0.5,-0.4,0.5,8,0.796999990940094,0.7875999808311462,-0.4000000223517418,3.1363316148294785e-08,-0.3999999761581421
0.5,-0.4,0.5,9,0.7944499850273132,0.7908999919891357,-0.40000003546476365,2.9949480564029095e-08,-0.40000006556510925
0.5,-0.4,0.75,0,0.8004999756813049,0.7942000031471252,-0.4000000235438347,3.1846678593780754e-08,-0.40000003576278687
0.5,-0.4,0.75,1,0.8000999689102173,0.7943999767303467,-0.4000000241398811,3.206901607737248e-08,-0.40000009536743164
0.5,-0.4,0.75,2,0.8013499975204468,0.7920999526977539,-0.4000000268220901,3.19594302617419e-08,-0.40000006556510925
0.5,-0.4,0.75,3,0.7997999787330627,0.7915999889373779,-0.4000000238418579,3.650024149988857e-08,-0.40000003576278687
0.5,-0.4,0.75,4,0.8015499711036682,0.7877999544143677,-0.40000002324581146,3.5558554502188336e-08,-0.4000000059604645
0.5,-0.4,0.75,5,0.7980499863624573,0.7928000092506409,-0.4000000190734863,2.9897537717782154e-08,-0.4000000059604645
0.5,-0.4,0.75,6,0.800849974155426,0.7906000018119812,-0.4000000250339508,3.251595901724304e-08,-0.40000003576278687
0.5,-0.4,0.75,7,0.7982499599456787,0.7886999845504761,-0.4000000274181366,3.127966347551806e-08,-0.40000006556510925
0.5,-0.4,0.75,8,0.8011499643325806,0.7910000085830688,-0.4000000238418579,3.72230887317562e-08,-0.40000009536743164
0.5,-0.4,0.75,9,0.8003000020980835,0.7942999601364136,-0.40000002264976503,3.162979879718209e-08,-0.40000003576278687
0.5,-0.4,1.0,0,0.8016499876976013,0.7942000031471252,-0.40000002831220627,2.900946488072244e-08,-0.40000003576278687
0.5,-0.4,1.0,1,0.8004499673843384,0.7947999835014343,-0.4000000187754631,3.6073122996251003e-08,-0.3999999761581421
0.5,-0.4,1.0,2,0.8006500005722046,0.7918999791145325,-0.4000000336766243,2.674083853772299e-08,-0.40000003576278687
0.5,-0.4,1.0,3,0.8014000058174133,0.7924000024795532,-0.4000000366568565,3.3573609166150566e-08,-0.4000000059604645
0.5,-0.4,1.0,4,0.802299976348877,0.7892999649047852,-0.40000002205371854,3.1937189876124414e-08,-0.3999999761581421
0.5,-0.4,1.0,5,0.7982999682426453,0.7944999933242798,-0.40000002264976503,3.246128274009252e-08,-0.4000000059604645
0.5,-0.4,1.0,6,0.8013499975204468,0.7911999821662903,-0.4000000268220901,3.111453804049059e-08,-0.40000003576278687
0.5,-0.4,1.0,7,0.7992500066757202,0.7895999550819397,-0.40000002324581146,3.269574201560611e-08,-0.3999999761581421
0.5,-0.4,1.0,8,0.8019499778747559,0.7912999987602234,-0.4000000268220901,3.4110317058144806e-08,-0.40000006556510925
0.5,-0.4,1.0,9,0.8003000020980835,0.7947999835014343,-0.4000000268220901,3.0246053830064e-08,-0.4000000059604645
0.5,-0.2,0.0,0,0.10239999741315842,0.09950000047683716,,,
0.5,-0.2,0.0,1,0.10239999741315842,0.09950000047683716,,,
0.5,-0.2,0.0,2,0.10239999741315842,0.09950000047683716,,,
0.5,-0.2,0.0,3,0.10239999741315842,0.09950000047683716,,,
0.5,-0.2,0.0,4,0.10239999741315842,0.09950000047683716,,,
0.5,-0.2,0.0,5,0.10239999741315842,0.09950000047683716,,,
0.5,-0.2,0.0,6,0.10239999741315842,0.09950000047683716,,,
0.5,-0.2,0.0,7,0.10239999741315842,0.09950000047683716,,,
0.5,-0.2,0.0,8,0.10239999741315842,0.09950000047683716,,,
0.5,-0.2,0.0,9,0.10239999741315842,0.09950000047683716,,,
0.5,-0.2,0.25,0,0.6675999760627747,0.6678999662399292,-0.20000001266598702,1.7927899085754103e-08,-0.20000000298023224
0.5,-0.2,0.25,1,0.6505999565124512,0.6520999670028687,-0.2000000123679638,1.7204873228988333e-08,-0.20000001788139343
0.5,-0.2,0.25,2,0.622249960899353,0.615399956703186,-0.2000000150501728,1.51516308373716e-08,-0.20000001788139343
0.5,-0.2,0.25,3,0.6360499858856201,0.6326999664306641,-0.2000000160932541,1.7156407790928194e-08,-0.20000001788139343
0.5,-0.2,0.25,4,0.66034996509552,0.6563999652862549,-0.20000001445412635,1.710131425203217e-08,-0.19999998807907104
0.5,-0.2,0.25,5,0.6049000024795532,0.6032999753952026,-0.20000001415610313,1.729754621720895e-08,-0.20000001788139343
0.5,-0.2,0.25,6,0.663100004196167,0.6556000113487244,-0.2000000137090683,1.850145840068907e-08,-0.20000001788139343
0.5,-0.2,0.25,7,0.6487500071525574,0.6451999545097351,-0.20000001177191734,1.826167550190575e-08,-0.20000001788139343
0.5,-0.2,0.25,8,0.6640499830245972,0.6560999751091003,-0.20000001385807992,1.835385164295944e-08,-0.20000001788139343
0.5,-0.2,0.25,9,0.6124500036239624,0.6166999936103821,-0.20000001072883605,1.63885677872509e-08,-0.20000003278255463
0.5,-0.2,0.5,0,0.7986999750137329,0.7907999753952026,-0.2000000125169754,1.4978446809207275e-08,-0.20000004768371582
0.5,-0.2,0.5,1,0.7985999584197998,0.7928999662399292,-0.20000001341104506,1.497548166084422e-08,-0.20000001788139343
0.5,-0.2,0.5,2,0.7986999750137329,0.7879999876022339,-0.2000000149011612,1.7631291696726134e-08,-0.20000000298023224
0.5,-0.2,0.5,3,0.7958499789237976,0.788599967956543,-0.20000001177191734,1.5641961199507304e-08,-0.20000001788139343
0.5,-0.2,0.5,4,0.7997999787330627,0.7863999605178833,-0.20000001430511474,1.5786793992697032e-08,-0.20000001788139343
0.5,-0.2,0.5,5,0.7920500040054321,0.7890999913215637,-0.20000001415610313,1.610084085537069e-08,-0.20000001788139343
0.5,-0.2,0.5,6,0.7978000044822693,0.7904999852180481,-0.20000001326203345,1.8694277297919458e-08,-0.20000006258487701
0.5,-0.2,0.5,7,0.7949000000953674,0.7883999943733215,-0.20000001147389412,1.7282135229324518e-08,-0.20000004768371582
0.5,-0.2,0.5,8,0.79749995470047,0.7883999943733215,-0.20000001177191734,1.5923339296890377e-08,-0.20000001788139343
0.5,-0.2,0.5,9,0.7961999773979187,0.7924000024795532,-0.20000001028180123,1.526841939137088e-08,-0.19999998807907104
0.5,-0.2,0.75,0,0.8003499507904053,0.7943999767303467,-0.20000001147389412,1.766337664151907e-08,-0.20000001788139343
0.5,-0.2,0.75,1,0.8003000020980835,0.7945999503135681,-0.20000001430511474,1.700561358652962e-08,-0.20000000298023224
0.5,-0.2,0.75,2,0.8014000058174133,0.7924999594688416,-0.20000001475214957,1.6227220864356122e-08,-0.20000001788139343
0.5,-0.2,0.75,3,0.7999999523162842,0.7913999557495117,-0.20000001177191734,1.8016853441705723e-08,-0.19999998807907104
0.5,-0.2,0.75,4,0.8014999628067017,0.788100004196167,-0.2000000111758709,1.539586359245466e-08,-0.20000000298023224
0.5,-0.2,0.75,5,0.7979999780654907,0.7929999828338623,-0.20000001415610313,1.5822619633075075e-08,-0.19999998807907104
0.5,-0.2,0.75,6,0.8008999824523926,0.7913999557495117,-0.20000001639127732,1.597971513087095e-08,-0.20000004768371582
0.5,-0.2,0.75,7,0.7981500029563904,0.7889999747276306,-0.20000001177191734,1.6471681843633812e-08,-0.19999998807907104
0.5,-0.2,0.75,8,0.8016499876976013,0.7910999655723572,-0.20000001296401024,1.633088408431874e-08,-0.20000001788139343
0.5,-0.2,0.75,9,0.8002499938011169,0.7942000031471252,-0.20000001206994056,1.617239438491389e-08,-0.20000001788139343
0.5,-0.2,1.0,0,0.8016499876976013,0.7942000031471252,-0.20000001385807992,1.6839630784246946e-08,-0.20000003278255463
0.5,-0.2,1.0,1,0.8004499673843384,0.7947999835014343,-0.20000001266598702,1.9009934100766588e-08,-0.20000001788139343
0.5,-0.2,1.0,2,0.8006500005722046,0.7918999791145325,-0.20000001907348633,1.572478527816882e-08,-0.20000001788139343
0.5,-0.2,1.0,3,0.8014000058174133,0.7924000024795532,-0.2000000162422657,1.617239438491389e-08,-0.20000000298023224
0.5,-0.2,1.0,4,0.802299976348877,0.7892999649047852,-0.20000001385807992,1.670725210354045e-08,-0.19999998807907104
0.5,-0.2,1.0,5,0.7982999682426453,0.7944999933242798,-0.20000001311302185,1.5753001316073553e-08,-0.19999998807907104
0.5,-0.2,1.0,6,0.8013499975204468,0.7911999821662903,-0.2000000135600567,1.581138895496195e-08,-0.20000003278255463
0.5,-0.2,1.0,7,0.7992500066757202,0.7895999550819397,-0.20000001415610313,1.742544109154716e-08,-0.19999998807907104
0.5,-0.2,1.0,8,0.8019499778747559,0.7912999987602234,-0.20000001385807992,1.7613021249653935e-08,-0.20000003278255463
0.5,-0.2,1.0,9,0.8003000020980835,0.7947999835014343,-0.20000001281499863,1.5081859742259975e-08,-0.20000000298023224
0.5,0.0,0.0,0,0.1107499971985817,0.11270000040531158,-2.2118911147117615e-11,1.9068056795665104e-09,-1.1641532182693481e-09
0.5,0.0,0.0,1,0.12429999560117722,0.12060000002384186,1.877197064459324e-10,2.1012174490835806e-09,2.0954757928848267e-09
0.5,0.0,0.0,2,0.09059999883174896,0.08899999409914017,5.471520125865936e-11,1.7339400767222733e-09,1.862645149230957e-09
0.5,0.0,0.0,3,0.10364999622106552,0.10999999940395355,-2.881279215216637e-10,1.909803466816791e-09,6.984919309616089e-10
0.5,0.0,0.0,4,0.10644999891519547,0.1087999939918518,-2.514570951461792e-10,2.0119969507932806e-09,-6.984919309616089e-10
0.5,0.0,0.0,5,0.09910000115633011,0.09600000083446503,2.7939677238464354e-11,2.309347848906658e-09,6.984919309616089e-10
0.5,0.0,0.0,6,0.10824999958276749,0.10379999876022339,1.0884832590818406e-10,2.009549925038007e-09,-1.979060471057892e-09
0.5,0.0,0.0,7,0.12574999034404755,0.12789998948574066,-5.704350769519806e-11,1.8414972141545097e-09,2.3283064365386963e-10
0.5,0.0,0.0,8,0.07169999927282333,0.0738999992609024,1.5774276107549667e-10,2.474315785719373e-09,9.313225746154785e-10
0.5,0.0,0.0,9,0.09604999423027039,0.09839999675750732,3.8882717490196226e-10,2.1021409647374463e-09,4.656612873077393e-10
0.5,0.0,0.25,0,0.7765499949455261,0.7678999900817871,-2.1711457520723343e-10,2.0522170180712945e-09,-2.7939677238464355e-09
0.5,0.0,0.25,1,0.761900007724762,0.7640999555587769,7.275957614183426e-13,1.959520482848581e-09,-4.6566128730773926e-09
0.5,0.0,0.25,2,0.7572000026702881,0.7532999515533447,4.1094608604907987e-10,2.0167055318667145e-09,4.656612873077393e-10
0.5,0.0,0.25,3,0.7671499848365784,0.7594999670982361,1.1888914741575718e-10,2.093877559947646e-09,1.979060471057892e-09
0.5,0.0,0.25,4,0.771049976348877,0.7605999708175659,-3.728928277269006e-11,2.14025291610833e-09,1.862645149230957e-09
0.5,0.0,0.25,5,0.7523999810218811,0.7477999925613403,1.9586877897381784e-10,2.0895652610318063e-09,9.313225746154785e-10
0.5,0.0,0.25,6,0.7670999765396118,0.7633999586105347,3.14321368932724e-11,2.0405570372865633e-09,-4.656612873077393e-10
0.5,0.0,0.25,7,0.758650004863739,0.7598999738693237,2.3239408619701863e-10,1.8411714980431318e-09,-7.8580342233181e-10
0.5,0.0,0.25,8,0.7712500095367432,0.7617999911308289,1.4246325008571147e-10,2.2159430747510826e-09,1.862645149230957e-09
0.5,0.0,0.25,9,0.7516499757766724,0.746999979019165,-9.356881491839885e-11,1.6642114543368476e-09,-1.3969838619232178e-09
0.5,0.0,0.5,0,0.7993999719619751,0.7913999557495117,2.306478563696146e-10,2.1293737300694984e-09,-3.259629011154175e-09
0.5,0.0,0.5,1,0.7993499636650085,0.7945999503135681,4.656612873077393e-11,1.9483052763428583e-09,-2.3283064365386963e-10
0.5,0.0,0.5,2,0.8000999689102173,0.7904999852180481,3.2014213502407077e-11,1.8004265596896474e-09,-9.313225746154785e-10
0.5,0.0,0.5,3,0.7961499691009521,0.7899999618530273,-2.1434971131384373e-10,1.718025827963832e-09,-1.1641532182693481e-10
0.5,0.0,0.5,4,0.8007000088691711,0.7874000072479248,4.670437192544341e-10,1.9197375823192256e-09,0.0
0.5,0.0,0.5,5,0.793999969959259,0.7902999520301819,-2.0954757928848267e-10,2.0162717006906485e-09,1.862645149230957e-09
0.5,0.0,0.5,6,0.798799991607666,0.7902999520301819,-1.3227690942585468e-10,2.0734422376671e-09,4.6566128730773926e-09
0.5,0.0,0.5,7,0.7958499789237976,0.7884999513626099,-1.0462827049195767e-10,1.99676213504914e-09,-4.656612873077393e-10
0.5,0.0,0.5,8,0.7983499765396118,0.7896999716758728,3.090099198743701e-10,2.0741481022278126e-09,-1.862645149230957e-09
0.5,0.0,0.5,9,0.7981500029563904,0.7926999926567078,-1.0033545549958944e-10,1.8809374372683925e-09,4.656612873077393e-10
0.5,0.0,0.75,0,0.8004999756813049,0.7943999767303467,-3.64816514775157e-10,1.8080568803976849e-09,-4.656612873077393e-10
0.5,0.0,0.75,1,0.800599992275238,0.7942000031471252,1.399894244968891e-10,1.8034922816293367e-09,-9.313225746154785e-10
0.5,0.0,0.75,2,0.8012999892234802,0.7924000024795532,-2.1100277081131934e-11,1.7028593437663639e-09,1.862645149230957e-09
0.5,0.0,0.75,3,0.8001999855041504,0.7917999625205994,2.5494955480098724e-10,2.06647493003463e-09,8.149072527885437e-10
0.5,0.0,0.75,4,0.8018499612808228,0.7889999747276306,2.6411726139485834e-10,1.8667746514031824e-09,-4.6566128730773926e-09
0.5,0.0,0.75,5,0.7985000014305115,0.7932999730110168,1.2514647096395492e-10,2.4475421635872008e-09,-2.3283064365386963e-10
0.5,0.0,0.75,6,0.8013499975204468,0.7911999821662903,8.847564458847046e-11,2.159265610210457e-09,-1.862645149230957e-09
0.5,0.0,0.75,7,0.7981999516487122,0.7889999747276306,2.0372681319713593e-10,1.9622328272490688e-09,5.820766091346741e-10
0.5,0.0,0.75,8,0.8018999695777893,0.7915999889373779,-7.494236342608929e-11,2.197100549569479e-09,3.725290298461914e-09
0.5,0.0,0.75,9,0.8001999855041504,0.7942999601364136,-1.0739313438534736e-10,1.9478734963258983e-09,-9.313225746154785e-10
0.5,0.0,1.0,0,0.8016499876976013,0.7942000031471252,-8.92032403498888e-11,1.8555599602713386e-09,9.313225746154785e-10
0.5,0.0,1.0,1,0.8004499673843384,0.7947999835014343,1.9281287677586079e-10,2.0847043232259654e-09,-3.026798367500305e-09
0.5,0.0,1.0,2,0.8006500005722046,0.7918999791145325,4.263711161911488e-11,1.8862125552238224e-09,9.313225746154785e-10
0.5,0.0,1.0,3,0.8014000058174133,0.7924000024795532,-1.4304532669484615e-10,1.8093456695985694e-09,-2.9103830456733704e-09
0.5,0.0,1.0,4,0.802299976348877,0.7892999649047852,6.86122803017497e-11,1.9526127972305034e-09,-4.6566128730773926e-09
0.5,0.0,1.0,5,0.7982999682426453,0.7944999933242798,1.271837390959263e-10,1.7470477202840981e-09,-4.656612873077393e-10
0.5,0.0,1.0,6,0.8013499975204468,0.7911999821662903,5.096080712974072e-10,1.9425722000626347e-09,0.0
0.5,0.0,1.0,7,0.7992500066757202,0.7895999550819397,2.1944288164377213e-10,1.6297231377768528e-09,-6.402842700481415e-10
0.5,0.0,1.0,8,0.8019499778747559,0.7912999987602234,-4.986213752999902e-10,2.10750180399954e-09,0.0
0.5,0.0,1.0,9,0.8003000020980835,0.7947999835014343,-3.5761331673711537e-10,1.8011745497465985e-09,-1.3969838619232178e-09
0.5,0.4,0.0,0,0.8071999549865723,0.799299955368042,0.4000000247359276,3.2002477025321243e-08,0.40000003576278687
0.5,0.4,0.0,1,0.8064000010490417,0.7926999926567078,0.4000000274181366,3.7950890969590196e-08,0.40000003576278687
0.5,0.4,0.0,2,0.8098499774932861,0.7953000068664551,0.4000000309944153,3.3906609185523725e-08,0.40000003576278687
0.5,0.4,0.0,3,0.8064999580383301,0.7998999953269958,0.40000002533197404,3.1363316148294785e-08,0.40000006556510925
0.5,0.4,0.0,4,0.809249997138977,0.7980999946594238,0.4000000241398811,3.0652959892981983e-08,0.40000003576278687
0.5,0.4,0.0,5,0.8079999685287476,0.7971000075340271,0.40000002801418305,3.335198124298521e-08,0.40000003576278687
0.5,0.4,0.0,6,0.8071500062942505,0.7963999509811401,0.4000000268220901,3.5388297101968286e-08,0.40000003576278687
0.5,0.4,0.0,7,0.8080999851226807,0.7989999651908875,0.4000000274181366,3.477561985448556e-08,0.3999999761581421
0.5,0.4,0.0,8,0.8084999918937683,0.798799991607666,0.40000003039836884,3.459637608750211e-08,0.40000006556510925
0.5,0.4,0.0,9,0.8055999875068665,0.7953000068664551,0.40000002801418305,3.143262117728045e-08,0.40000003576278687
0.5,0.4,0.25,0,0.8052499890327454,0.7985000014305115,0.4000000289082527,3.260733638651001e-08,0.40000003576278687
0.5,0.4,0.25,1,0.8055499792098999,0.7971999645233154,0.4000000175833702,3.0067870117664755e-08,0.40000003576278687
0.5,0.4,0.25,2,0.8054999709129333,0.7943999767303467,0.4000000247359276,2.878817957812176e-08,0.40000006556510925
0.5,0.4,0.25,3,0.8023499846458435,0.7960999608039856,0.4000000298023224,3.526258339345226e-08,0.40000012516975403
0.5,0.4,0.25,4,0.8069499731063843,0.7947999835014343,0.4000000235438347,3.477945068268906e-08,0.40000003576278687
0.5,0.4,0.25,5,0.8027999997138977,0.7955999970436096,0.40000002801418305,3.3880404212766444e-08,0.4000000059604645
0.5,0.4,0.25,6,0.8065499663352966,0.796999990940094,0.40000001579523087,2.8911324957182227e-08,0.4000000059604645
0.5,0.4,0.25,7,0.8039000034332275,0.7967999577522278,0.4000000292062759,2.7502231586120913e-08,0.40000003576278687
0.5,0.4,0.25,8,0.8050999641418457,0.7968999743461609,0.40000002205371854,3.3298677738817744e-08,0.4000000059604645
0.5,0.4,0.25,9,0.8041499853134155,0.7971000075340271,0.4000000268220901,2.935188353596957e-08,0.40000006556510925
0.5,0.4,0.5,0,0.8007499575614929,0.7925999760627747,0.40000002562999726,3.351138304917955e-08,0.40000003576278687
0.5,0.4,0.5,1,0.8009499907493591,0.795199990272522,0.4000000247359276,3.1723728774565764e-08,0.3999999761581421
0.5,0.4,0.5,2,0.801099956035614,0.7919999957084656,0.4000000250339508,3.054410928563822e-08,0.3999999463558197
0.5,0.4,0.5,3,0.7985499501228333,0.7922999858856201,0.4000000238418579,2.9802322387695312e-08,0.4000000059604645
0.5,0.4,0.5,4,0.8023999929428101,0.7892000079154968,0.40000002443790433,3.365947700380206e-08,0.40000006556510925
0.5,0.4,0.5,5,0.7980999946594238,0.793999969959259,0.4000000214576721,2.6482176651386096e-08,0.4000000059604645
0.5,0.4,0.5,6,0.8015999794006348,0.791700005531311,0.4000000247359276,3.388957825813464e-08,0.40000006556510925
0.5,0.4,0.5,7,0.7980499863624573,0.790399968624115,0.40000002562999726,3.1034507863390005e-08,0.4000000059604645
0.5,0.4,0.5,8,0.800599992275238,0.7919999957084656,0.4000000268220901,3.41103170581448e-08,0.40000003576278687
0.5,0.4,0.5,9,0.8003000020980835,0.7942999601364136,0.40000002533197404,3.5855798171508206e-08,0.40000009536743164
0.5,0.4,0.75,0,0.8013499975204468,0.7940999865531921,0.4000000217556953,3.249819931727632e-08,0.3999999761581421
0.5,0.4,0.75,1,0.8011499643325806,0.7947999835014343,0.40000002264976503,3.353787635954666e-08,0.40000003576278687
0.5,0.4,0.75,2,0.8009499907493591,0.7925999760627747,0.4000000274181366,3.070651739213767e-08,0.40000006556510925
0.5,0.4,0.75,3,0.8009999990463257,0.7919999957084656,0.40000002443790433,2.7887076295112573e-08,0.40000003576278687
0.5,0.4,0.75,4,0.8025999665260315,0.7896999716758728,0.400000019967556,3.277036049938147e-08,0.4000000059604645
0.5,0.4,0.75,5,0.7986999750137329,0.7947999835014343,0.40000002264976503,3.134773681713273e-08,0.3999999761581421
0.5,0.4,0.75,6,0.8016499876976013,0.7908999919891357,0.4000000268220901,2.7797755757238908e-08,0.40000003576278687
0.5,0.4,0.75,7,0.7986499667167664,0.7896999716758728,0.40000002324581146,2.9855918374939425e-08,0.40000003576278687
0.5,0.4,0.75,8,0.8018999695777893,0.7930999994277954,0.40000002324581146,3.454499275885129e-08,0.4000000059604645
0.5,0.4,0.75,9,0.8007499575614929,0.7947999835014343,0.4000000265240669,2.9711286261957e-08,0.40000003576278687
0.5,0.4,1.0,0,0.8016499876976013,0.7942000031471252,0.4000000265240669,3.442006964022585e-08,0.40000003576278687
